DEF8|DEF8	12:1179034	-156038	79	109	0.454167	1.25713e-06	0.813854	0.155373	1.88911555664763e-06
DEF8|DEF8	12:1247883	-87189	86	111	0.4625	1.85128e-06	-0.862311	0.167701	1.88911555664763e-06
TCF25|TCF25	12:1157437	-189256	75	90	0.375	9.20607e-07	1.21866	0.229293	1.9427863326824e-06
TCF25|TCF25	12:1158639	-188054	75	90	0.375	9.20607e-07	1.21866	0.229293	1.9427863326824e-06
LOC119718153|LOC119718153	12:1808745	315488	70	113	0.470833	1.16008e-06	0.473521	0.0900587	1.93837826616859e-06
ACSF3|ACSF3	12:1259944	-392948	11	18	0.075	1.67733e-06	-0.45067	0.0872286	1.99372580937585e-06
MAP1LC3B|MAP1LC3B	12:1886331	-665747	25	25	0.104167	3.77369e-07	-3.90343	0.70558	1.92978737256434e-06
EMC8|EMC8	12:1805306	-946607	45	50	0.208333	1.77224e-06	1.56276	0.303282	3.0103313585399e-06
EMC8|EMC8	12:1805730	-946183	25	35	0.145833	5.22157e-07	-2.47941	0.454646	3.0103313585399e-06
EMC8|EMC8	12:1807163	-944750	70	90	0.375	2.95368e-06	-1.19263	0.237345	3.0103313585399e-06
EMC8|EMC8	12:1882302	-869611	40	45	0.1875	1.06998e-06	1.90224	0.360418	3.0103313585399e-06
EMC8|EMC8	12:2553687	-198226	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:2588751	-163162	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:2588980	-162933	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2589453	-162460	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2589518	-162395	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2589633	-162280	20	25	0.104167	2.08643e-06	-2.93422	0.573975	3.0103313585399e-06
EMC8|EMC8	12:2590265	-161648	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:2590269	-161644	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:2590622	-161291	20	25	0.104167	2.08643e-06	-2.93422	0.573975	3.0103313585399e-06
EMC8|EMC8	12:2590625	-161288	20	25	0.104167	2.08643e-06	-2.93422	0.573975	3.0103313585399e-06
EMC8|EMC8	12:2591649	-160264	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2752436	523	90	110	0.458333	2.64089e-07	-1.99406	0.354925	3.0103313585399e-06
EMC8|EMC8	12:2752456	543	95	115	0.479167	2.81908e-08	-1.80955	0.294377	3.0103313585399e-06
EMC8|EMC8	12:2752460	547	95	115	0.479167	2.81908e-08	-1.80955	0.294377	3.0103313585399e-06
EMC8|EMC8	12:2754992	3079	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:2755001	3088	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2779068	27155	25	30	0.125	2.96731e-08	-2.9093	0.474205	3.0103313585399e-06
EMC8|EMC8	12:2780291	28378	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:2782023	30110	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:2782076	30163	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2782155	30242	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2782156	30243	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2782160	30247	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2782164	30251	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2782168	30255	20	20	0.0833333	2.06913e-06	2.02296	0.395558	3.0103313585399e-06
EMC8|EMC8	12:2782623	30710	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:3397429	645516	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:3398504	646591	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:3398645	646732	15	15	0.0625	2.29336e-06	2.2927	0.45057	3.0103313585399e-06
EMC8|EMC8	12:3631282	879369	75	85	0.354167	1.64244e-06	-1.8517	0.35804	3.0103313585399e-06
ZDHHC7|ZDHHC7	12:2590934	-797983	55	65	0.270833	3.86718e-06	2.8699	0.578985	4.96827705676719e-06
CDYL2|CDYL2	12:4774387	-538100	80	105	0.4375	1.42771e-05	-1.63752	0.354435	1.66645991573611e-05
CDYL2|CDYL2	12:5240262	-72225	80	120	0.5	1.1644e-05	-1.49202	0.319257	1.66645991573611e-05
CDYL2|CDYL2	12:5240823	-71664	80	115	0.479167	1.39507e-05	-1.41442	0.305745	1.66645991573611e-05
LOC101798867|LOC101798867	12:9692122	143107	85	100	0.416667	1.27539e-05	2.14537	0.461406	2.01264855739976e-05
LOC101798867|LOC101798867	12:9839079	290064	40	45	0.1875	1.20094e-06	1.65975	0.31618	2.01264855739976e-05
LOC101798867|LOC101798867	12:10130918	581903	80	105	0.4375	1.68404e-09	-1.89027	0.278248	2.01264855739976e-05
COQ9|COQ9	12:12027292	825902	90	105	0.4375	8.63913e-07	2.54162	0.476808	2.06757423530408e-06
ZNF319|ZNF319	12:10998937	-369418	97	117	0.4875	1.04091e-09	0.900186	0.13042	2.51479372085824e-06
ZNF319|ZNF319	12:11067560	-300795	75	80	0.333333	8.69103e-07	-1.57334	0.29524	2.51479372085824e-06
ZNF319|ZNF319	12:11116582	-251773	70	80	0.333333	8.835e-11	2.52171	0.338283	2.51479372085824e-06
ZNF319|ZNF319	12:11194655	-173700	75	85	0.354167	1.58573e-11	1.87211	0.238938	2.51479372085824e-06
ZNF319|ZNF319	12:11195155	-173200	75	85	0.354167	1.58573e-11	1.87211	0.238938	2.51479372085824e-06
ZNF319|ZNF319	12:11195372	-172983	75	85	0.354167	1.58573e-11	1.87211	0.238938	2.51479372085824e-06
ZNF319|ZNF319	12:11207043	-161312	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:11211993	-156362	100	120	0.5	5.18139e-12	2.18253	0.270052	2.51479372085824e-06
ZNF319|ZNF319	12:11307664	-60691	70	80	0.333333	4.10259e-10	2.21238	0.311094	2.51479372085824e-06
ZNF319|ZNF319	12:11357294	-11061	50	55	0.229167	2.06722e-08	-1.60881	0.258687	2.51479372085824e-06
ZNF319|ZNF319	12:11368478	123	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:11368868	513	50	55	0.229167	2.06722e-08	-1.60881	0.258687	2.51479372085824e-06
ZNF319|ZNF319	12:11369523	1168	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:11369717	1362	70	80	0.333333	4.10259e-10	2.21238	0.311094	2.51479372085824e-06
ZNF319|ZNF319	12:11371194	2839	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:11393860	25505	75	80	0.333333	8.69103e-07	-1.57334	0.29524	2.51479372085824e-06
ZNF319|ZNF319	12:11411787	43432	70	80	0.333333	8.835e-11	2.52171	0.338283	2.51479372085824e-06
ZNF319|ZNF319	12:11412002	43647	75	85	0.354167	1.58573e-11	1.87211	0.238938	2.51479372085824e-06
ZNF319|ZNF319	12:11472792	104437	100	115	0.479167	5.02515e-11	3.06026	0.40374	2.51479372085824e-06
ZNF319|ZNF319	12:11473055	104700	70	80	0.333333	8.835e-11	2.52171	0.338283	2.51479372085824e-06
ZNF319|ZNF319	12:11549463	181108	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:11551457	183102	95	115	0.479167	6.45566e-10	2.55151	0.363991	2.51479372085824e-06
ZNF319|ZNF319	12:11551543	183188	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:11551564	183209	95	115	0.479167	4.9984e-07	-3.11955	0.570917	2.51479372085824e-06
ZNF319|ZNF319	12:11552033	183678	95	115	0.479167	6.45566e-10	2.55151	0.363991	2.51479372085824e-06
ZNF319|ZNF319	12:11552222	183867	95	115	0.479167	6.45566e-10	2.55151	0.363991	2.51479372085824e-06
ZNF319|ZNF319	12:11552227	183872	95	115	0.479167	6.45566e-10	2.55151	0.363991	2.51479372085824e-06
ZNF319|ZNF319	12:11552292	183937	55	60	0.25	1.1639e-06	-1.76263	0.335285	2.51479372085824e-06
ZNF319|ZNF319	12:11572520	204165	95	110	0.458333	1.95639e-06	3.10072	0.604642	2.51479372085824e-06
ZNF319|ZNF319	12:11578531	210176	95	110	0.458333	2.90733e-10	-2.72592	0.379192	2.51479372085824e-06
ZNF319|ZNF319	12:11579251	210896	95	110	0.458333	2.90733e-10	-2.72592	0.379192	2.51479372085824e-06
ZNF319|ZNF319	12:11581998	213643	85	95	0.395833	5.54766e-10	2.25244	0.319772	2.51479372085824e-06
ZNF319|ZNF319	12:11582018	213663	85	95	0.395833	5.54766e-10	2.25244	0.319772	2.51479372085824e-06
ZNF319|ZNF319	12:11612335	243980	95	110	0.458333	1.95639e-06	3.10072	0.604642	2.51479372085824e-06
ZNF319|ZNF319	12:11682831	314476	70	100	0.416667	1.19659e-06	-1.1372	0.216598	2.51479372085824e-06
ZNF319|ZNF319	12:11682866	314511	70	100	0.416667	1.19659e-06	-1.1372	0.216598	2.51479372085824e-06
ZNF319|ZNF319	12:11696724	328369	75	85	0.354167	7.24076e-11	2.8495	0.38	2.51479372085824e-06
ZNF319|ZNF319	12:11707979	339624	75	85	0.354167	1.58573e-11	1.87211	0.238938	2.51479372085824e-06
ZNF319|ZNF319	12:11779385	411030	69	79	0.329167	1.56687e-06	1.43263	0.276384	2.51479372085824e-06
ZNF319|ZNF319	12:11781700	413345	95	110	0.458333	1.95639e-06	3.10072	0.604642	2.51479372085824e-06
ZNF319|ZNF319	12:11783333	414978	80	95	0.395833	9.10925e-08	-1.8933	0.322433	2.51479372085824e-06
ZNF319|ZNF319	12:11813749	445394	50	55	0.229167	2.06722e-08	-1.60881	0.258687	2.51479372085824e-06
ZNF319|ZNF319	12:11935506	567151	100	120	0.5	5.18139e-12	-2.18253	0.270052	2.51479372085824e-06
ZNF319|ZNF319	12:11943542	575187	100	115	0.479167	5.02515e-11	3.06026	0.40374	2.51479372085824e-06
ZNF319|ZNF319	12:11951910	583555	80	90	0.375	1.12102e-11	2.04908	0.258993	2.51479372085824e-06
ZNF319|ZNF319	12:11960438	592083	45	50	0.208333	8.48606e-07	-1.65831	0.310844	2.51479372085824e-06
ZNF319|ZNF319	12:12000838	632483	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:12017055	648700	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:12020728	652373	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:12026392	658037	75	85	0.354167	7.24076e-11	2.8495	0.38	2.51479372085824e-06
ZNF319|ZNF319	12:12027292	658937	90	105	0.4375	1.04714e-06	2.65293	0.502147	2.51479372085824e-06
ZNF319|ZNF319	12:12028105	659750	65	75	0.3125	7.56339e-08	2.87881	0.486628	2.51479372085824e-06
ZNF319|ZNF319	12:12183360	815005	60	65	0.270833	5.49126e-08	-1.89678	0.316597	2.51479372085824e-06
ZNF319|ZNF319	12:12185101	816746	35	40	0.166667	1.36541e-07	2.48713	0.430601	2.51479372085824e-06
ZNF319|ZNF319	12:12209873	841518	74	90	0.375	4.79149e-10	1.10463	0.156091	2.51479372085824e-06
ZNF319|ZNF319	12:12211149	842794	95	110	0.458333	2.0896e-06	-1.869	0.365629	2.51479372085824e-06
ZNF319|ZNF319	12:12216485	848130	95	115	0.479167	2.2693e-07	-1.91158	0.338054	2.51479372085824e-06
CFAP20|CFAP20	12:11211993	-181583	100	120	0.5	1.84164e-06	-1.92717	0.374697	1.9677915754035e-06
CFAP20|CFAP20	12:11472792	79216	100	115	0.479167	1.77273e-06	-2.80661	0.54468	1.9677915754035e-06
CFAP20|CFAP20	12:11551457	157881	95	115	0.479167	2.7604e-07	-2.61093	0.465605	1.9677915754035e-06
CFAP20|CFAP20	12:11552033	158457	95	115	0.479167	2.7604e-07	-2.61093	0.465605	1.9677915754035e-06
CFAP20|CFAP20	12:11552222	158646	95	115	0.479167	2.7604e-07	-2.61093	0.465605	1.9677915754035e-06
CFAP20|CFAP20	12:11552227	158651	95	115	0.479167	2.7604e-07	-2.61093	0.465605	1.9677915754035e-06
CFAP20|CFAP20	12:11572520	178944	95	110	0.458333	1.37895e-06	-3.73379	0.715947	1.9677915754035e-06
CFAP20|CFAP20	12:11612335	218759	95	110	0.458333	1.37895e-06	-3.73379	0.715947	1.9677915754035e-06
CFAP20|CFAP20	12:11781700	388124	95	110	0.458333	1.37895e-06	-3.73379	0.715947	1.9677915754035e-06
CFAP20|CFAP20	12:11935506	541930	100	120	0.5	1.84164e-06	1.92717	0.374697	1.9677915754035e-06
CFAP20|CFAP20	12:11943542	549966	100	115	0.479167	1.77273e-06	-2.80661	0.54468	1.9677915754035e-06
GINS3|GINS3	12:11067560	-401639	75	80	0.333333	1.05627e-08	1.78584	0.280161	1.81194851335068e-06
GINS3|GINS3	12:11202093	-267106	70	75	0.3125	3.14036e-08	-1.63336	0.266807	1.81194851335068e-06
GINS3|GINS3	12:11213891	-255308	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11293115	-176084	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11307461	-161738	70	70	0.291667	5.41819e-08	-1.93444	0.322713	1.81194851335068e-06
GINS3|GINS3	12:11357294	-111905	50	55	0.229167	1.14598e-07	1.53717	0.264228	1.81194851335068e-06
GINS3|GINS3	12:11368868	-100331	50	55	0.229167	1.14598e-07	1.53717	0.264228	1.81194851335068e-06
GINS3|GINS3	12:11368946	-100253	85	100	0.416667	3.02358e-09	2.7042	0.405998	1.81194851335068e-06
GINS3|GINS3	12:11368950	-100249	85	100	0.416667	3.02358e-09	2.7042	0.405998	1.81194851335068e-06
GINS3|GINS3	12:11368982	-100217	85	100	0.416667	3.02358e-09	2.7042	0.405998	1.81194851335068e-06
GINS3|GINS3	12:11369236	-99963	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11369509	-99690	80	85	0.354167	1.78798e-09	2.37802	0.350745	1.81194851335068e-06
GINS3|GINS3	12:11369511	-99688	80	85	0.354167	1.78798e-09	2.37802	0.350745	1.81194851335068e-06
GINS3|GINS3	12:11369598	-99601	80	85	0.354167	1.78798e-09	2.37802	0.350745	1.81194851335068e-06
GINS3|GINS3	12:11369609	-99590	80	85	0.354167	1.78798e-09	2.37802	0.350745	1.81194851335068e-06
GINS3|GINS3	12:11369617	-99582	80	85	0.354167	1.78798e-09	2.37802	0.350745	1.81194851335068e-06
GINS3|GINS3	12:11369750	-99449	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11370054	-99145	45	50	0.208333	1.45545e-07	2.10723	0.365791	1.81194851335068e-06
GINS3|GINS3	12:11370091	-99108	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11370134	-99065	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11371143	-98056	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11379930	-89269	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11380510	-88689	45	50	0.208333	1.45545e-07	2.10723	0.365791	1.81194851335068e-06
GINS3|GINS3	12:11393848	-75351	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11393860	-75339	75	80	0.333333	1.05627e-08	1.78584	0.280161	1.81194851335068e-06
GINS3|GINS3	12:11393934	-75265	40	46	0.191667	5.63568e-07	1.23973	0.228104	1.81194851335068e-06
GINS3|GINS3	12:11474166	4967	75	85	0.354167	9.37322e-07	1.76037	0.331492	1.81194851335068e-06
GINS3|GINS3	12:11474215	5016	70	70	0.291667	5.41819e-08	-1.93444	0.322713	1.81194851335068e-06
GINS3|GINS3	12:11524459	55260	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11549310	80111	75	85	0.354167	5.72302e-07	-1.52816	0.281369	1.81194851335068e-06
GINS3|GINS3	12:11551573	82374	45	50	0.208333	1.45545e-07	2.10723	0.365791	1.81194851335068e-06
GINS3|GINS3	12:11552292	83093	55	60	0.25	7.8934e-08	1.91836	0.324829	1.81194851335068e-06
GINS3|GINS3	12:11578455	109256	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11579107	109908	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11579113	109914	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11579266	110067	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11586536	117337	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11611711	142512	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11611904	142705	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11612018	142819	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11612517	143318	60	65	0.270833	9.3851e-07	2.21575	0.417268	1.81194851335068e-06
GINS3|GINS3	12:11613420	144221	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
GINS3|GINS3	12:11694412	225213	70	75	0.3125	2.43788e-08	1.72037	0.278338	1.81194851335068e-06
GINS3|GINS3	12:11708018	238819	70	75	0.3125	2.43788e-08	1.72037	0.278338	1.81194851335068e-06
GINS3|GINS3	12:11712758	243559	70	75	0.3125	2.43788e-08	1.72037	0.278338	1.81194851335068e-06
GINS3|GINS3	12:11780124	310925	75	90	0.375	1.49676e-08	1.9916	0.316433	1.81194851335068e-06
GINS3|GINS3	12:11780129	310930	75	90	0.375	1.49676e-08	1.9916	0.316433	1.81194851335068e-06
GINS3|GINS3	12:11782373	313174	40	45	0.1875	5.75672e-08	1.77309	0.2965	1.81194851335068e-06
